Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,STD10E4,STD,,,Neomel_cytb,No Call,,CHECK,Droplet Count < 1000,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
A02,SAFIPO_smpl,unknown,,,Neomel_cytb,0.126747533679008,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.53495073318481,,,0.406020551919937,0.019201373681426,18565,2,18563,0,0,0,0,,,,,,,,,10037.0908203125,,,1.85376893850556,7.31418662423158,,,,,,,,,,,,10191.4677734375,8598.51734617628,8598.68895408657,,,,,0.243684247136116,0.0550067499279976,,,,,,,,,,,,,No
A03,SAFIPO_smpl,unknown,,,Neomel_cytb,0.0626432001590729,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.25286400318146,,,0.299214005470276,0.00263094715774059,18781,1,18780,0,0,0,0,,,,,,,,,10037.0908203125,,,,8.7262498971377,,,,,,,,,,,,11436.177734375,8572.56583903255,8572.71831291016,,,,,0.155925109982491,0.0169759765267372,,,,,,,,,,,,,No
A04,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.190984025597572,0,18457,0,18457,0,0,0,0,,,,,,,,,10037.0908203125,,,,10.9948223301741,,,,,,,,,,,,,8243.42875273651,8243.42875273651,,,,,0.0872648805379868,0,,,,,,,,,,,,,No
A05,SAFIPO_smpl,unknown,,,Neomel_cytb,0.29102548956871,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,5.8205099105835,,,0.68628066778183,0.0878093615174294,16172,4,16168,0,0,0,0,,,,,,,,,10037.0908203125,,,0.973882506718415,8.51125931719652,,,,,,,,,,,,10100.4731445313,8541.16104166747,8541.54672361228,,,,,0.46487483382225,0.167112588882446,,,,,,,,,,,,,No
A06,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.181896820664406,0,19379,0,19379,0,0,0,0,,,,,,,,,10037.0908203125,,,,11.4531807305782,,,,,,,,,,,,,8094.27086139374,8094.27086139374,,,,,0.0831129103899002,0,,,,,,,,,,,,,No
A07,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.182075336575508,0,19360,0,19360,0,0,0,0,,,,,,,,,10037.0908203125,,,,9.58905335617191,,,,,,,,,,,,,8349.88324673235,8349.88324673235,,,,,0.0831944793462753,0,,,,,,,,,,,,,No
A08,SAFIPO_smpl,unknown,,,Neomel_cytb,0.0605881623923779,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.21176326274872,,,0.289397180080414,0.00254463986493647,19418,1,19417,0,0,0,0,,,,,,,,,10037.0908203125,,,,8.65706624454006,,,,,,,,,,,,10154.6005859375,8523.92647231747,8524.01044976693,,,,,0.150809720158577,0.0164190828800201,,,,,,,,,,,,,No
A09,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.323322981595993,0,10903,0,10903,0,0,0,0,,,,,,,,,10037.0908203125,,,,1.75547130505289,,,,,,,,,,,,,7494.48298118386,7494.48298118386,,,,,0.147729009389877,0,,,,,,,,,,,,,No
A10,SAFIPO_smpl,unknown,,,Neomel_cytb,0.0593652352690697,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.18730473518372,,,0.283555388450623,0.00249327975325286,19818,1,19817,0,0,0,0,,,,,,,,,10037.0908203125,,,,8.4327971601058,,,,,,,,,,,,10202.4013671875,8360.88232237079,8360.97524390902,,,,,0.147765621542931,0.0160876829177141,,,,,,,,,,,,,No
