Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,STD10E4,STD,,,Neomel_cytb,4355.890625,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,87117.8125,,,4471.17919921875,4250.8984375,17436,17006,430,0,0,0,0,,,,,,,,,8870.7109375,,,5.39808083466948,3.00529702420783,,,,,,,,,,,,10741.2201668942,8184.62713253997,10678.170441913,,,,,4413.29931640625,4301.15380859375,,,,,,,,,,,,,No
A02,SAFIPO_smpl,unknown,,,Neomel_cytb,0.188683092594147,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3.77366185188293,,,0.50013929605484,0.0447780527174473,18707,3,18704,0,0,0,0,,,,,,,,,10280.1064453125,,,3.3487788257649,10.8637461284518,,,,,,,,,,,,11181.8502604167,8395.7746617274,8396.22145847707,,,,,0.323043912649155,0.0980485454201698,,,,,,,,,,,,,No
A03,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.27986067533493,0,12596,0,12596,0,0,0,0,,,,,,,,,10280.1064453125,,,,14.3566897720892,,,,,,,,,,,,,7954.29570085338,7954.29570085338,,,,,0.127872005105019,0,,,,,,,,,,,,,No
A04,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.178814679384232,0,19713,0,19713,0,0,0,0,,,,,,,,,10280.1064453125,,,,13.3225990576495,,,,,,,,,,,,,7906.32796756503,7906.32796756503,,,,,0.0817046612501144,0,,,,,,,,,,,,,No
A05,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.192286387085915,0,18332,0,18332,0,0,0,0,,,,,,,,,10280.1064453125,,,,13.868722771548,,,,,,,,,,,,,7960.48913326509,7960.48913326509,,,,,0.0878599360585213,0,,,,,,,,,,,,,No
A06,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.185564532876015,0,18996,0,18996,0,0,0,0,,,,,,,,,10280.1064453125,,,,12.8991561362486,,,,,,,,,,,,,8008.25452138259,8008.25452138259,,,,,0.0847887024283409,0,,,,,,,,,,,,,No
A07,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.175415202975273,0,20095,0,20095,0,0,0,0,,,,,,,,,10280.1064453125,,,,12.2992130315664,,,,,,,,,,,,,8139.36785673325,8139.36785673325,,,,,0.0801514387130737,0,,,,,,,,,,,,,No
A08,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.177517831325531,0,19857,0,19857,0,0,0,0,,,,,,,,,10280.1064453125,,,,14.3795255701047,,,,,,,,,,,,,8117.81116912192,8117.81116912192,,,,,0.0811121389269829,0,,,,,,,,,,,,,No
A09,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.186201721429825,0,18931,0,18931,0,0,0,0,,,,,,,,,10280.1064453125,,,,15.1890342249876,,,,,,,,,,,,,7822.44634985585,7822.44634985585,,,,,0.0850798338651657,0,,,,,,,,,,,,,No
A10,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.191899031400681,0,18369,0,18369,0,0,0,0,,,,,,,,,10280.1064453125,,,,13.3433270186323,,,,,,,,,,,,,8040.23063488631,8040.23063488631,,,,,0.0876829549670219,0,,,,,,,,,,,,,No
A11,SAFIPO_smpl,unknown,,,Neomel_cytb,0.0623411275446415,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.24682259559631,,,0.297771006822586,0.00261826091445982,18872,1,18871,0,0,0,0,,,,,,,,,10280.1064453125,,,,12.7588523293424,,,,,,,,,,,,11138.345703125,8171.93525462039,8172.09244042203,,,,,0.155173197388649,0.016894118860364,,,,,,,,,,,,,No
A12,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.19485892355442,0,18090,0,18090,0,0,0,0,,,,,,,,,10280.1064453125,,,,11.5349705858193,,,,,,,,,,,,,8079.86675641433,8079.86675641433,,,,,0.0890353247523308,0,,,,,,,,,,,,,No
B01,STD10E3,STD,,,Neomel_cytb,406.94677734375,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,8138.935546875,,,417.905029296875,396.089691162109,18470,5401,13069,0,0,0,0,,,,,,,,,9528.4287109375,,,5.22410900407879,6.02034382985974,,,,,,,,,,,,10979.595351266,8315.09255311502,9094.24683642922,,,,,412.524963378906,401.394927978516,,,,,,,,,,,,,No
B02,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.191878139972687,0,18371,0,18371,0,0,0,0,,,,,,,,,10280.1064453125,,,,8.72744409268993,,,,,,,,,,,,,8735.31903211392,8735.31903211392,,,,,0.0876734033226967,0,,,,,,,,,,,,,No
B03,SAFIPO_smpl,unknown,,,Neomel_cytb,0.0821414291858673,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.64282858371735,,,0.392359167337418,0.00344982440583408,14323,1,14322,0,0,0,0,,,,,,,,,10280.1064453125,,,,15.6761995926156,,,,,,,,,,,,14804.4677734375,7888.31745693088,7888.80032716173,,,,,0.204460635781288,0.0222597606480122,,,,,,,,,,,,,No
B04,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.188835307955742,0,18667,0,18667,0,0,0,0,,,,,,,,,10280.1064453125,,,,13.8225136519653,,,,,,,,,,,,,8011.74149563526,8011.74149563526,,,,,0.0862831324338913,0,,,,,,,,,,,,,No
B05,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.188693776726723,0,18681,0,18681,0,0,0,0,,,,,,,,,10280.1064453125,,,,12.9415608943619,,,,,,,,,,,,,8223.19977697615,8223.19977697615,,,,,0.0862184688448906,0,,,,,,,,,,,,,No
B06,SAFIPO_smpl,unknown,,,Neomel_cytb,0.0602622926235199,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.2052458524704,,,0.28784054517746,0.0025309540797025,19523,1,19522,0,0,0,0,,,,,,,,,10280.1064453125,,,,9.17763129502114,,,,,,,,,,,,11782.9912109375,8655.79061671107,8655.95079704167,,,,,0.14999857544899,0.0163307748734951,,,,,,,,,,,,,No
B07,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.186015024781227,0,18950,0,18950,0,0,0,0,,,,,,,,,10280.1064453125,,,,12.9970259720139,,,,,,,,,,,,,7869.56069467348,7869.56069467348,,,,,0.0849945321679115,0,,,,,,,,,,,,,No
B08,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.18382254242897,0,19176,0,19176,0,0,0,0,,,,,,,,,10280.1064453125,,,,12.9789354255149,,,,,,,,,,,,,8198.23382738962,8198.23382738962,,,,,0.0839927867054939,0,,,,,,,,,,,,,No
B09,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.173208460211754,0,20351,0,20351,0,0,0,0,,,,,,,,,10280.1064453125,,,,11.9860983544323,,,,,,,,,,,,,8061.1991003926,8061.1991003926,,,,,0.0791431590914726,0,,,,,,,,,,,,,No
B10,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.187150850892067,0,18835,0,18835,0,0,0,0,,,,,,,,,10280.1064453125,,,,12.4470834394036,,,,,,,,,,,,,8255.49301805772,8255.49301805772,,,,,0.0855135023593903,0,,,,,,,,,,,,,No
B11,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.195996642112732,0,17985,0,17985,0,0,0,0,,,,,,,,,10280.1064453125,,,,11.6886207819948,,,,,,,,,,,,,8401.85146356773,8401.85146356773,,,,,0.0895551592111588,0,,,,,,,,,,,,,No
B12,SAFIPO_smpl,unknown,,,Neomel_cytb,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.181148946285248,0,19459,0,19459,0,0,0,0,,,,,,,,,10280.1064453125,,,,12.7440580062443,,,,,,,,,,,,,8133.07728516829,8133.07728516829,,,,,0.0827711969614029,0,,,,,,,,,,,,,No
