Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,std10E4,,,,Gadmor,4314.8818359375,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,86297.640625,,,4423.41796875,4215.51806640625,18875,18393,482,0,0,0,0,,,,,,,,,8511.3134765625,,,8.43825205749855,15.6457725128829,,,,,,,,,,,,10012.4537449284,5916.05164131386,9907.84628458713,,,,,4369.005859375,4263.13818359375,,,,,,,,,,,,,No
A02,smpl,,,,Gadmor,18.8027305603027,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,376.054626464844,,,20.9395503997803,16.6697845458984,18795,298,18497,0,0,0,0,,,,,,,,,8511.3134765625,,,3.96480586809284,10.344068869319,,,,,,,,,,,,10109.925424051,5839.98344727354,5907.6845757162,,,,,19.8924579620361,17.7140102386475,,,,,,,,,,,,,No
A03,smpl,,,,Gadmor,15.0416078567505,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,300.832153320313,,,16.9501724243164,13.1361360549927,18813,239,18574,0,0,0,0,,,,,,,,,8511.3134765625,,,10.4977840908389,16.6265385082833,,,,,,,,,,,,11077.3607479079,6327.02044863725,6387.3686829181,,,,,16.0149784088135,14.0690431594849,,,,,,,,,,,,,No
A04,smpl,,,,Gadmor,0.182120874524117,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3.64241743087769,,,0.482742726802826,0.0432208068668842,19381,3,19378,0,0,0,0,,,,,,,,,8511.3134765625,,,33.6855733483083,14.3029622845929,,,,,,,,,,,,11398.046875,6559.06492948773,6559.81395925072,,,,,0.311808168888092,0.0946386381983757,,,,,,,,,,,,,No
A05,smpl,,,,Gadmor,24.1583557128906,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,483.167114257813,,,26.543270111084,21.7782669067383,19434,395,19039,0,0,0,0,,,,,,,,,8511.3134765625,,,8.64637725768107,11.4199462533567,,,,,,,,,,,,11062.7215659612,6298.12192635942,6394.96338244889,,,,,25.3745460510254,22.9434223175049,,,,,,,,,,,,,No
A06,smpl,,,,Gadmor,16.0192241668701,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,320.384490966797,,,17.968053817749,14.0736169815063,19225,260,18965,0,0,0,0,,,,,,,,,8511.3134765625,,,9.77208993400423,17.2788546970289,,,,,,,,,,,,10717.713269982,6111.91519179039,6174.20426853056,,,,,17.0131206512451,15.0261650085449,,,,,,,,,,,,,No
A07,smpl,,,,Gadmor,0.0594612509012222,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.1892249584198,,,0.284014046192169,0.00249731191433966,19786,1,19785,0,0,0,0,,,,,,,,,8511.3134765625,,,,16.5948450537047,,,,,,,,,,,,11139.052734375,6337.07419725427,6337.31689302588,,,,,0.14800463616848,0.0161137022078037,,,,,,,,,,,,,No
A08,smpl,,,,Gadmor,0.0650792792439461,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.3015855550766,,,0.310851097106934,0.00273325713351369,18078,1,18077,0,0,0,0,,,,,,,,,8511.3134765625,,,,15.3950942346415,,,,,,,,,,,,10386.373046875,6054.64695152,6054.88656464619,,,,,0.161988988518715,0.0176361277699471,,,,,,,,,,,,,No
A09,smpl,,,,Gadmor,11.6733407974243,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,233.466812133789,,,13.3171653747559,10.0318098068237,19649,194,19455,0,0,0,0,,,,,,,,,8511.3134765625,,,8.44334655075662,12.3390808663651,,,,,,,,,,,,10755.3193963434,6156.34959303621,6201.75649119091,,,,,12.511739730835,10.8355388641357,,,,,,,,,,,,,No
A10,smpl,,,,Gadmor,17.5681571960449,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,351.363159179688,,,19.5382614135742,15.6013469696045,20645,306,20339,0,0,0,0,,,,,,,,,8511.3134765625,,,9.87638113088869,10.3425970057945,,,,,,,,,,,,11307.4443997651,6441.1964961481,6513.32397779048,,,,,18.5729007720947,16.5642719268799,,,,,,,,,,,,,No
A11,smpl,,,,Gadmor,14.9654607772827,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,299.309204101563,,,16.8683414459229,13.06565284729,18829,238,18591,0,0,0,0,,,,,,,,,8511.3134765625,,,7.53750836213838,16.3070263108457,,,,,,,,,,,,11090.1254513524,6357.76234368486,6417.57977528638,,,,,15.9359340667725,13.9957876205444,,,,,,,,,,,,,No
A12,smpl,,,,Gadmor,5.96719360351563,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,119.343872070313,,,7.12581157684326,4.80971479415894,20161,102,20059,0,0,0,0,,,,,,,,,8511.3134765625,,,14.3048311681793,17.2957515669338,,,,,,,,,,,,10812.64386106,6170.45595855994,6193.94205379604,,,,,6.55818223953247,5.37650060653687,,,,,,,,,,,,,No
