Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,std10E4,,,,Gadmor,4124.85498046875,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,82497.1015625,,,4223.14794921875,4034.14501953125,19325,18745,580,0,0,0,0,,,,,,,,,8805.1875,,,8.62997041835374,17.2495011208826,,,,,,,,,,,,10340.1868595167,5766.95231260102,10202.9306609547,,,,,4173.97802734375,4077.70092773438,,,,,,,,,,,,,No
A02,smpl,,,,Gadmor,0.0649284273386002,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.29856848716736,,,0.310130476951599,0.00272692157886922,18120,1,18119,0,0,0,0,,,,,,,,,8805.1875,,,,18.98159051474,,,,,,,,,,,,10996.318359375,6292.97576775954,6293.23533412773,,,,,0.161613494157791,0.0175952482968569,,,,,,,,,,,,,No
A03,smpl,,,,Gadmor,17.0186233520508,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,340.372467041016,,,19.050407409668,14.9903421401978,18800,270,18530,0,0,0,0,,,,,,,,,8805.1875,,,11.509278194707,14.735248648632,,,,,,,,,,,,12013.259125434,6818.09546918215,6892.70686211769,,,,,18.0548095703125,15.9833488464355,,,,,,,,,,,,,No
A04,smpl,,,,Gadmor,14.2050247192383,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,284.100494384766,,,16.0423069000244,12.3706073760986,19164,230,18934,0,0,0,0,,,,,,,,,8805.1875,,,10.7830516253253,20.4724704177923,,,,,,,,,,,,10758.7239215353,6111.87870308745,6167.64860499953,,,,,15.1420545578003,13.2687397003174,,,,,,,,,,,,,No
A05,smpl,,,,Gadmor,0.617959141731262,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,12.3591823577881,,,1.08869099617004,0.307641297578812,19043,10,19033,0,0,0,0,,,,,,,,,8805.1875,,,7.76681417597804,20.7131548338578,,,,,,,,,,,,10746.2076171875,6137.48846316574,6139.90862761148,,,,,0.83524888753891,0.442116737365723,,,,,,,,,,,,,No
A06,smpl,,,,Gadmor,9.33189487457275,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,186.637893676758,,,10.7972230911255,7.86838817596436,19745,156,19589,0,0,0,0,,,,,,,,,8805.1875,,,17.2038587289326,13.725223495629,,,,,,,,,,,,12125.9175055088,6882.99562032482,6924.4185534263,,,,,10.0792837142944,8.58498001098633,,,,,,,,,,,,,No
A07,smpl,,,,Gadmor,8.61757278442383,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,172.351455688477,,,10.0162715911865,7.22053670883179,20005,146,19859,0,0,0,0,,,,,,,,,8805.1875,,,11.2586840070351,17.326789688162,,,,,,,,,,,,11135.8307470034,6354.57653928457,6389.47097139289,,,,,9.33098697662354,7.90459251403809,,,,,,,,,,,,,No
A08,smpl,,,,Gadmor,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.336214572191238,0,10485,0,10485,0,0,0,0,,,,,,,,,8805.1875,,,,4.76784659684197,,,,,,,,,,,,,5878.2246515204,5878.2246515204,,,,,0.153618812561035,0,,,,,,,,,,,,,No
A09,smpl,,,,Gadmor,8.38230037689209,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,167.646011352539,,,9.7290153503418,7.03712558746338,20987,149,20838,0,0,0,0,,,,,,,,,8805.1875,,,10.4237581428832,11.9721678705914,,,,,,,,,,,,11773.834397284,6670.10384013825,6706.33845456693,,,,,9.06920719146729,7.69579458236694,,,,,,,,,,,,,No
A10,smpl,,,,Gadmor,14.0526924133301,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,281.053833007813,,,15.8101100921631,12.2978963851929,20718,246,20472,0,0,0,0,,,,,,,,,8805.1875,,,13.6748301288476,14.5389147827903,,,,,,,,,,,,11557.7688405107,6577.46763310911,6636.6023998347,,,,,14.9490060806274,13.1570615768433,,,,,,,,,,,,,No
A11,smpl,,,,Gadmor,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.174184262752533,0,20237,0,20237,0,0,0,0,,,,,,,,,8805.1875,,,,16.1854850772912,,,,,,,,,,,,,6477.01681873992,6477.01681873992,,,,,0.0795890018343925,0,,,,,,,,,,,,,No
A12,smpl,,,,Gadmor,6.79762029647827,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,135.952407836914,,,8.01960468292236,5.576904296875,20655,119,20536,0,0,0,0,,,,,,,,,8805.1875,,,12.7743837819344,16.3602014337014,,,,,,,,,,,,11386.7605370273,6494.30186150331,6522.48886621827,,,,,7.42092275619507,6.17464780807495,,,,,,,,,,,,,No
B01,std10E3,,,,Gadmor,417.943969726563,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,8358.87890625,,,429.140533447266,406.852996826172,18264,5461,12803,0,0,0,0,,,,,,,,,8805.1875,,,5.55812786140602,24.1218312042244,,,,,,,,,,,,9759.11720019656,5433.89646038618,6727.15261786014,,,,,423.643188476563,412.272247314453,,,,,,,,,,,,,No
B02,smpl,,,,Gadmor,0.0654922798275948,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.30984556674957,,,0.312824040651321,0.00275060255080462,17964,1,17963,0,0,0,0,,,,,,,,,8805.1875,,,,18.2805475708824,,,,,,,,,,,,10765.9912109375,6221.40244321118,6221.65542633118,,,,,0.16301703453064,0.0177480466663837,,,,,,,,,,,,,No
B03,smpl,,,,Gadmor,14.211314201355,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,284.226287841797,,,16.0574607849121,12.3680601119995,18989,228,18761,0,0,0,0,,,,,,,,,8805.1875,,,9.31252596179528,23.6338518516521,,,,,,,,,,,,10312.6687440036,5880.64247352491,5933.85759752665,,,,,15.1528635025024,13.2705173492432,,,,,,,,,,,,,No
B04,smpl,,,,Gadmor,3.89153742790222,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,77.8307495117188,,,4.91943407058716,3.0183539390564,19683,65,19618,0,0,0,0,,,,,,,,,8805.1875,,,10.126782443724,23.2787284562961,,,,,,,,,,,,10526.0938701923,5963.89157881354,5978.95753161238,,,,,4.39310455322266,3.42980742454529,,,,,,,,,,,,,No
B05,smpl,,,,Gadmor,0.56172502040863,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,11.2345008850098,,,1.01779329776764,0.267846941947937,18854,9,18845,0,0,0,0,,,,,,,,,8805.1875,,,10.9848105697218,17.7053660024414,,,,,,,,,,,,11214.4716796875,6357.53138460446,6359.84985615722,,,,,0.771254658699036,0.394115656614304,,,,,,,,,,,,,No
B06,smpl,,,,Gadmor,7.84397077560425,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,156.879409790039,,,9.19315147399902,6.49633550643921,19563,130,19433,0,0,0,0,,,,,,,,,8805.1875,,,16.6284403302427,16.0323086182716,,,,,,,,,,,,11753.4148212139,6640.94786798009,6674.92122093824,,,,,8.53213500976563,7.15620851516724,,,,,,,,,,,,,No
