Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,STD10E4,,,,Plafle,3203.28198242188,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,64065.640625,,,3272.77368164063,3137.6669921875,16608,15517,1091,0,0,0,0,,,,,,,,,7132.41796875,,,5.7960949614609,14.8456649047252,,,,,,,,,,,,11447.4964429134,2970.85441006137,10890.6553748835,,,,,3238.22412109375,3169.34814453125,,,,,,,,,,,,,No
A02,smpl,,,,Plafle,0.915388762950897,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,18.3077754974365,,,1.48629796504974,0.513706862926483,18000,14,17986,0,0,0,0,,,,,,,,,7132.41796875,,,3.62105057811128,27.337918757604,,,,,,,,,,,,10846.2322126116,4311.3139174979,4316.39663172743,,,,,1.18262028694153,0.69183737039566,,,,,,,,,,,,,No
A03,smpl,,,,Plafle,0.120342738926411,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.40685486793518,,,0.385501235723495,0.0182311329990625,19553,2,19551,0,0,0,0,,,,,,,,,7132.41796875,,,20.6685724799957,29.8180316143219,,,,,,,,,,,,11629.9921875,4244.13166417369,4244.88713499896,,,,,0.231369838118553,0.0522272326052189,,,,,,,,,,,,,No
A04,smpl,,,,Plafle,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.177983984351158,0,19805,0,19805,0,0,0,0,,,,,,,,,7132.41796875,,,,23.0906384921957,,,,,,,,,,,,,3343.77636838324,3343.77636838324,,,,,0.0813251137733459,0,,,,,,,,,,,,,No
A05,smpl,,,,Plafle,0.132002308964729,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.64004611968994,,,0.42285567522049,0.0199973974376917,17826,2,17824,0,0,0,0,,,,,,,,,7132.41796875,,,1.58383866658669,28.0197140421208,,,,,,,,,,,,9569.18701171875,4223.25901449262,4223.85880446201,,,,,0.253787577152252,0.0572871789336205,,,,,,,,,,,,,No
A06,smpl,,,,Plafle,0.192953646183014,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3.85907292366028,,,0.511460721492767,0.04579146951437,18293,3,18290,0,0,0,0,,,,,,,,,7132.41796875,,,42.3730228524926,22.9434236036382,,,,,,,,,,,,11148.2216796875,3667.20736079312,3668.43422587576,,,,,0.33035597205162,0.100267633795738,,,,,,,,,,,,,No
A07,smpl,,,,Plafle,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.197136700153351,0,17881,0,17881,0,0,0,0,,,,,,,,,7132.41796875,,,,25.5129479916703,,,,,,,,,,,,,3532.41809946989,3532.41809946989,,,,,0.0900760442018509,0,,,,,,,,,,,,,No
A08,smpl,,,,Plafle,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.190437123179436,0,18510,0,18510,0,0,0,0,,,,,,,,,7132.41796875,,,,41.4029703484435,,,,,,,,,,,,,3191.631323994,3191.631323994,,,,,0.0870150104165077,0,,,,,,,,,,,,,No
A09,smpl,,,,Plafle,0.116672836244106,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.33345675468445,,,0.373743951320648,0.0176751911640167,20168,2,20166,0,0,0,0,,,,,,,,,7132.41796875,,,6.60870642969487,37.5164294682718,,,,,,,,,,,,10113.5092773438,3351.74701680156,3352.41756046088,,,,,0.224313795566559,0.0506345927715302,,,,,,,,,,,,,No
A10,smpl,,,,Plafle,0.273960947990417,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,5.47921895980835,,,0.595398485660553,0.0963174030184746,21474,5,21469,0,0,0,0,,,,,,,,,7132.41796875,,,7.40884634447898,36.0891350944504,,,,,,,,,,,,10986.8201171875,3428.04106033882,3429.80104428611,,,,,0.417267948389053,0.167985305190086,,,,,,,,,,,,,No
