Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,std10E4,,,,CluharCYTB,4543.7744140625,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,90875.484375,,,4667.5693359375,4431.77490234375,17934,17557,377,0,0,0,0,,,,,,,,,9139,,,8.17902256744993,17.2652137424239,,,,,,,,,,,,12326.8462580697,5921.70248906872,12192.2003786834,,,,,4605.30712890625,4485.30126953125,,,,,,,,,,,,,No
A02,smpl,,,,CluharCYTB,1.5610226392746,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,31.2204532623291,,,2.2434196472168,1.03358566761017,19608,26,19582,0,0,0,0,,,,,,,,,9139,,,0.989204282608077,13.1934987521345,,,,,,,,,,,,11841.2573617788,6983.7374057499,6990.17842568343,,,,,1.88699734210968,1.27502048015594,,,,,,,,,,,,,No
A03,smpl,,,,CluharCYTB,0.37179097533226,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,7.43581962585449,,,0.760066151618958,0.145604133605957,18989,6,18983,0,0,0,0,,,,,,,,,9139,,,1.00150356734846,15.5706365133364,,,,,,,,,,,,17548.7418619792,6621.08874752863,6624.54158436504,,,,,0.546573340892792,0.238986149430275,,,,,,,,,,,,,No
A04,smpl,,,,CluharCYTB,0.722506582736969,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,14.4501314163208,,,1.24239456653595,0.373020708560944,17917,11,17906,0,0,0,0,,,,,,,,,9139,,,1.06443905201176,16.1259592460776,,,,,,,,,,,,12934.0636541193,6250.23397717049,6254.33746137245,,,,,0.963462650775909,0.525546669960022,,,,,,,,,,,,,No
A05,smpl,,,,CluharCYTB,1.15384256839752,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,23.0768508911133,,,1.77572000026703,0.697618961334229,18362,18,18344,0,0,0,0,,,,,,,,,9139,,,1.14200375327791,15.3799594087024,,,,,,,,,,,,14123.1689453125,6631.8901666108,6639.23375761487,,,,,1.44754791259766,0.902913749217987,,,,,,,,,,,,,No
A06,smpl,,,,CluharCYTB,1.00253140926361,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,20.0506286621094,,,1.56101703643799,0.596521198749542,19958,17,19941,0,0,0,0,,,,,,,,,9139,,,0.94852906049759,17.7962398304076,,,,,,,,,,,,12120.9808134191,6358.63489273337,6363.54319419903,,,,,1.26574909687042,0.778656959533691,,,,,,,,,,,,,No
A07,smpl,,,,CluharCYTB,0.47469437122345,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,9.49388694763184,,,0.88896232843399,0.214894145727158,19831,8,19823,0,0,0,0,,,,,,,,,9139,,,1.1399372418392,16.1197233906583,,,,,,,,,,,,15691.5631103516,6470.70116818019,6474.42094507179,,,,,0.663972795009613,0.325382322072983,,,,,,,,,,,,,No
A08,smpl,,,,CluharCYTB,0.13084252178669,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.61685037612915,,,0.419139981269836,0.0198217071592808,17984,2,17982,0,0,0,0,,,,,,,,,9139,,,2.09193630341505,16.0341778471571,,,,,,,,,,,,16954.931640625,6380.70014046164,6381.87610037047,,,,,0.251557677984238,0.0567838661372662,,,,,,,,,,,,,No
A09,smpl,,,,CluharCYTB,0.62734454870224,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,12.5468912124634,,,1.0787261724472,0.323896110057831,20634,11,20623,0,0,0,0,,,,,,,,,9139,,,1.81586997446722,18.041018702048,,,,,,,,,,,,12026.1783558239,6185.88828634993,6189.00174911838,,,,,0.836552739143372,0.456331461668015,,,,,,,,,,,,,No
A10,smpl,,,,CluharCYTB,0.572937846183777,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,11.4587574005127,,,1.00935995578766,0.285230904817581,20539,10,20529,0,0,0,0,,,,,,,,,9139,,,1.04444560964124,20.5852902925825,,,,,,,,,,,,14214.2067382812,6082.53471870205,6086.49385596267,,,,,0.774391829967499,0.409908652305603,,,,,,,,,,,,,No
