Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,STD10E4,,,,CluharCYTB,4211.35693359375,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,84227.140625,,,4310.1181640625,4120.24853515625,20656,20080,576,0,0,0,0,,,,,,,,,8577.390625,,,4.66804693584837,6.04715987149142,,,,,,,,,,,,11990.8488069208,6199.04929690891,11829.3423914595,,,,,4260.708984375,4163.9921875,,,,,,,,,,,,,No
A02,smpl,,,,CluharCYTB,1.01294040679932,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,20.2588081359863,,,1.57722842693329,0.602713644504547,19753,17,19736,0,0,0,0,,,,,,,,,8577.390625,,,0.988623783665629,12.6107019916187,,,,,,,,,,,,13705.7897518382,6617.84264243582,6623.94273360474,,,,,1.27889239788055,0.786740720272064,,,,,,,,,,,,,No
A03,smpl,,,,CluharCYTB,1.20679938793182,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,24.1359882354736,,,1.83730459213257,0.740383505821228,18532,19,18513,0,0,0,0,,,,,,,,,8577.390625,,,0.828405233721589,11.1656579112066,,,,,,,,,,,,11799.2809930099,6905.81910800434,6910.83614749361,,,,,1.50506973266602,0.950854599475861,,,,,,,,,,,,,No
A04,smpl,,,,CluharCYTB,1.09550023078918,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,21.9100036621094,,,1.70581412315369,0.651828646659851,18265,17,18248,0,0,0,0,,,,,,,,,8577.390625,,,0.787191025978635,13.1710311694518,,,,,,,,,,,,13230.3200827206,6594.15354780961,6600.33010576709,,,,,1.38314151763916,0.850857555866241,,,,,,,,,,,,,No
A05,smpl,,,,CluharCYTB,1.24831449985504,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,24.9662895202637,,,1.90052700042725,0.765848159790039,17916,19,17897,0,0,0,0,,,,,,,,,8577.390625,,,1.0222191993312,13.1112020437637,,,,,,,,,,,,11753.5950863487,6447.87324669463,6453.49998898942,,,,,1.55685234069824,0.983561158180237,,,,,,,,,,,,,No
A06,smpl,,,,CluharCYTB,0.580797910690308,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,11.6159582138062,,,1.05235850811005,0.276940256357193,18235,9,18226,0,0,0,0,,,,,,,,,8577.390625,,,1.89594511729927,14.8702222771297,,,,,,,,,,,,11958.2021484375,6384.71264214434,6387.46347326891,,,,,0.797444343566895,0.407496482133865,,,,,,,,,,,,,No
A07,smpl,,,,CluharCYTB,0.810640275478363,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,16.2128047943115,,,1.31618344783783,0.454932004213333,20325,14,20311,0,0,0,0,,,,,,,,,8577.390625,,,0.940585715161966,12.5489962112099,,,,,,,,,,,,15624.4521484375,6528.69582119141,6534.96104080181,,,,,1.04727876186371,0.612676620483398,,,,,,,,,,,,,No
A08,smpl,,,,CluharCYTB,1.30633771419525,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,26.1267547607422,,,1.91837286949158,0.840944766998291,20725,23,20702,0,0,0,0,,,,,,,,,8577.390625,,,0.799029382225006,12.121920083309,,,,,,,,,,,,12749.1549337636,6702.04811204835,6708.75901467318,,,,,1.59762156009674,1.05285155773163,,,,,,,,,,,,,No
A09,smpl,,,,CluharCYTB,1.19858753681183,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,23.9717502593994,,,1.7899409532547,0.754625260829926,20623,21,20602,0,0,0,0,,,,,,,,,8577.390625,,,0.967286267935279,14.1414965754515,,,,,,,,,,,,14234.3214285714,6469.51174410972,6477.41849886769,,,,,1.47923338413239,0.955974698066711,,,,,,,,,,,,,No
A10,smpl,,,,CluharCYTB,0.992848753929138,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,19.8569755554199,,,1.5279004573822,0.600297570228577,21338,18,21320,0,0,0,0,,,,,,,,,8577.390625,,,0.901947478698922,12.8198770457666,,,,,,,,,,,,12497.2259114583,6739.6730587614,6744.52993153994,,,,,1.24555230140686,0.776943206787109,,,,,,,,,,,,,No
