Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,std10e4,,,,1,409.186981201172,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,8183.73974609375,,,420.050903320313,398.422454833984,18913,5556,13357,0,0,0,0,,,,,,,,,721.79052734375,,,10.4019976711517,11.2762216049635,,,,,,,,,,,,1892.84298701661,402.315335285666,840.181968448945,,,,,414.717254638672,403.682556152344,,,,,,,,,,,,,No
A02,std10e4,,,,1,306.129486083984,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,6122.58984375,,,315.600311279297,296.734252929688,17760,4069,13691,0,0,0,0,,,,,,,,,9692.3310546875,,,7.78305239799917,8.78999574273064,,,,,,,,,,,,11715.6691857931,8324.22094093519,9101.2368704581,,,,,310.951995849609,301.326629638672,,,,,,,,,,,,,No
A03,std10e4,,,,1,1606.00708007813,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,32120.140625,,,1636.90649414063,1575.8984375,16671,12414,4257,0,0,0,0,,,,,,,,,7343.22021484375,,,13.2666396766093,17.3367856568317,,,,,,,,,,,,9721.11380485238,5316.16849935584,8596.2951277785,,,,,1621.67065429688,1590.54919433594,,,,,,,,,,,,,No
A04,std10e4,,,,1,1965.82507324219,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,39316.5,,,2001.17932128906,1931.50244140625,18924,15365,3559,0,0,0,0,,,,,,,,,4428.45166015625,,,22.5333397268032,22.5766487128227,,,,,,,,,,,,9639.91316554339,2591.526579773,8314.33676210031,,,,,1983.73022460938,1948.1884765625,,,,,,,,,,,,,No
A05,std10e4,,,,1,4371.7802734375,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,87435.609375,,,4484.50146484375,4268.921875,18454,18005,449,0,0,0,0,,,,,,,,,7022.96826171875,,,10.1198254920247,8.09139067012128,,,,,,,,,,,,10572.8699329396,5776.22823396611,10456.1639546781,,,,,4427.94140625,4318.1787109375,,,,,,,,,,,,,No
B01,std10e3,,,,1,36.2000465393066,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,724.000915527344,,,39.1373329162598,33.2700729370117,19306,585,18721,0,0,0,0,,,,,,,,,721.79052734375,,,9.58565827841615,11.6566016742082,,,,,,,,,,,,1910.29815694695,402.90720173732,448.583349504731,,,,,37.6977462768555,34.7042503356934,,,,,,,,,,,,,No
B02,std10e3,,,,1,29.4072418212891,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,588.144836425781,,,32.2065048217773,26.6146221160889,17216,425,16791,0,0,0,0,,,,,,,,,9692.3310546875,,,8.24725503796257,8.57255797850859,,,,,,,,,,,,11892.0732789522,8430.79293588967,8516.23927335491,,,,,30.8346042633057,27.9816093444824,,,,,,,,,,,,,No
B03,std10e3,,,,1,182.829849243164,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3656.59692382813,,,189.660278320313,176.038864135742,19273,2774,16499,0,0,0,0,,,,,,,,,7343.22021484375,,,11.1151545462059,19.2304540437376,,,,,,,,,,,,9423.52507783633,5142.78346915083,5758.91885142103,,,,,186.309814453125,179.360168457031,,,,,,,,,,,,,No
B04,std10e3,,,,1,165.062026977539,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3301.24047851563,,,171.563461303711,158.596282958984,19052,2494,16558,0,0,0,0,,,,,,,,,4428.45166015625,,,22.7615410354284,23.1662925748885,,,,,,,,,,,,9879.52415876228,2669.89769130669,3613.67306448716,,,,,168.374603271484,161.758728027344,,,,,,,,,,,,,No
B05,std10e3,,,,1,457.344696044922,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,9146.8935546875,,,469.078643798828,445.726623535156,18532,5969,12563,0,0,0,0,,,,,,,,,7022.96826171875,,,9.06303060104061,10.43269009943,,,,,,,,,,,,10283.3623203936,5681.01147762154,7163.38964406373,,,,,463.316741943359,451.402770996094,,,,,,,,,,,,,No
