Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
A01,STD10E4,,,,Plepla,4886.30908203125,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,97726.1796875,,,5031.3681640625,4757.18896484375,17885,17604,281,0,0,0,0,,,,,,,,,14451.1630859375,,,9.32169987781894,14.8325092113618,,,,,,,,,,,,18940.4093908212,9342.90889471197,18789.6183570271,,,,,4958.08349609375,4818.6630859375,,,,,,,,,,,,,No
A02,smpl,,,,Plepla,0.430952876806259,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,8.61905765533447,,,0.839395642280579,0.183074116706848,19113,7,19106,0,0,0,0,,,,,,,,,14451.1630859375,,,2.22978984489195,16.89149914477,,,,,,,,,,,,17539.3108258929,10300.4498766749,10303.1010578942,,,,,0.616434335708618,0.287058651447296,,,,,,,,,,,,,No
A03,smpl,,,,Plepla,0.3851597905159,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,7.70319557189941,,,0.78740119934082,0.150839224457741,18330,6,18324,0,0,0,0,,,,,,,,,14451.1630859375,,,1.17422655955169,15.0646691120406,,,,,,,,,,,,18928.0786132813,10511.8069113594,10514.5618284468,,,,,0.566228449344635,0.247579097747803,,,,,,,,,,,,,No
A04,smpl,,,,Plepla,0.683326363563538,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,13.6665267944336,,,1.17500782012939,0.352795332670212,18944,11,18933,0,0,0,0,,,,,,,,,14451.1630859375,,,2.23028044447143,15.0987803252236,,,,,,,,,,,,19968.5696022727,10383.6670731164,10389.2326309617,,,,,0.911210775375366,0.497049540281296,,,,,,,,,,,,,No
A05,smpl,,,,Plepla,0.801851689815521,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,16.0370330810547,,,1.32427442073822,0.439161986112595,19080,13,19067,0,0,0,0,,,,,,,,,14451.1630859375,,,1.40506364102101,16.9046729535994,,,,,,,,,,,,17277.9650691106,9902.88916105256,9907.91410795008,,,,,1.04566121101379,0.599301695823669,,,,,,,,,,,,,No
A06,smpl,,,,Plepla,0.246678307652473,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,4.93356609344482,,,0.581688582897186,0.0744297355413437,19079,4,19075,0,0,0,0,,,,,,,,,14451.1630859375,,,3.05160896011114,16.2114826679649,,,,,,,,,,,,19946.3149414063,9995.44645186558,9997.53269715926,,,,,0.39403161406517,0.141648694872856,,,,,,,,,,,,,No
A07,smpl,,,,Plepla,0.422788947820663,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,8.45577907562256,,,0.823491454124451,0.179606333374977,19482,7,19475,0,0,0,0,,,,,,,,,14451.1630859375,,,1.5266838331378,14.3597386199952,,,,,,,,,,,,17796.8724888393,10159.5113607189,10162.2555105955,,,,,0.604755759239197,0.28162094950676,,,,,,,,,,,,,No
A08,smpl,,,,Plepla,0.0619994476437569,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.23998892307281,,,0.296138823032379,0.00260391109623015,18976,1,18975,0,0,0,0,,,,,,,,,14451.1630859375,,,,15.8574260623086,,,,,,,,,,,,19621.060546875,10131.1804799695,10131.6805790456,,,,,0.154322698712349,0.0168015286326408,,,,,,,,,,,,,No
A09,smpl,,,,Plepla,0.240365833044052,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,4.80731678009033,,,0.566801190376282,0.072525218129158,19580,4,19576,0,0,0,0,,,,,,,,,14451.1630859375,,,1.50290867137519,14.0980844144394,,,,,,,,,,,,16065.5834960938,10382.0091143173,10383.1702122502,,,,,0.383947759866714,0.13802407681942,,,,,,,,,,,,,No
A10,smpl,,,,Plepla,0.0595967993140221,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.19193601608276,,,0.284661531448364,0.00250300485640764,19741,1,19740,0,0,0,0,,,,,,,,,14451.1630859375,,,,10.4773311436319,,,,,,,,,,,,16238.310546875,11130.5748088926,11130.8335463293,,,,,0.148342028260231,0.0161504335701466,,,,,,,,,,,,,No
A11,smpl,,,,Plepla,0.235282346606255,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,4.70564699172974,,,0.554812252521515,0.0709914937615395,20003,4,19999,0,0,0,0,,,,,,,,,14451.1630859375,,,2.31034061289451,9.8431851342582,,,,,,,,,,,,15890.8659667969,10829.1257773338,10830.1379735423,,,,,0.37582716345787,0.135105133056641,,,,,,,,,,,,,No
A12,smpl,,,,Plepla,0.0589399337768555,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.17879867553711,,,0.281523764133453,0.00247541768476367,19961,1,19960,0,0,0,0,,,,,,,,,14451.1630859375,,,,10.6033283569895,,,,,,,,,,,,22272.916015625,10655.338736335,10655.9207501258,,,,,0.146706983447075,0.0159724298864603,,,,,,,,,,,,,No
B01,STD10E3,,,,Plepla,463.249328613281,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,9264.986328125,,,475.274963378906,451.345397949219,17924,5834,12090,0,0,0,0,,,,,,,,,14451.1630859375,,,8.5507188768328,21.278043853329,,,,,,,,,,,,18900.9330594361,9360.48394964201,12465.7606795315,,,,,469.369506835938,457.160858154297,,,,,,,,,,,,,No
B02,smpl,,,,Plepla,0.488086134195328,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,9.76172256469727,,,0.914045691490173,0.220955908298492,19287,8,19279,0,0,0,0,,,,,,,,,14451.1630859375,,,1.11480306077216,16.1419959257785,,,,,,,,,,,,17190.4530029297,10131.1233117965,10134.0514311271,,,,,0.682705938816071,0.334561228752136,,,,,,,,,,,,,No
B03,smpl,,,,Plepla,0.826150894165039,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,16.5230178833008,,,1.36441421508789,0.452468186616898,18519,13,18506,0,0,0,0,,,,,,,,,14451.1630859375,,,1.09955605942314,16.3093069546179,,,,,,,,,,,,19313.8635066106,10354.6964566074,10360.985628358,,,,,1.07735228538513,0.617461264133453,,,,,,,,,,,,,No
B04,smpl,,,,Plepla,0.362437009811401,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,7.24874019622803,,,0.740940451622009,0.14194118976593,19479,6,19473,0,0,0,0,,,,,,,,,14451.1630859375,,,0.815592485341365,14.7430665597289,,,,,,,,,,,,19830.7164713542,9884.66613367708,9887.72975614364,,,,,0.532820999622345,0.232973799109459,,,,,,,,,,,,,No
B05,smpl,,,,Plepla,0.252786964178085,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,5.055739402771,,,0.596095383167267,0.0762727484107018,18618,4,18614,0,0,0,0,,,,,,,,,14451.1630859375,,,1.38477163757952,16.8881161243172,,,,,,,,,,,,20349.7846679688,9829.84236353727,9832.10252946367,,,,,0.403789907693863,0.145156279206276,,,,,,,,,,,,,No
B06,smpl,,,,Plepla,0.246458694338799,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,4.92917394638062,,,0.581170618534088,0.0743634700775146,19096,4,19092,0,0,0,0,,,,,,,,,14451.1630859375,,,0.67794885773944,14.8073966355826,,,,,,,,,,,,16304.0883789063,10650.5807774014,10651.765006057,,,,,0.393680781126022,0.141522586345673,,,,,,,,,,,,,No
B07,smpl,,,,Plepla,0.423245221376419,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,8.46490478515625,,,0.824380397796631,0.179800152778625,19461,7,19454,0,0,0,0,,,,,,,,,14451.1630859375,,,1.36202369590902,15.5797668786848,,,,,,,,,,,,19685.3539341518,10282.3522306928,10285.7344316036,,,,,0.605408489704132,0.281924873590469,,,,,,,,,,,,,No
B08,smpl,,,,Plepla,0.263104230165482,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,5.26208448410034,,,0.620428204536438,0.0793855041265488,17888,4,17884,0,0,0,0,,,,,,,,,14451.1630859375,,,0.981816393290851,11.357338253542,,,,,,,,,,,,16850.6857910156,10246.6553254218,10248.1320764204,,,,,0.420271307229996,0.151080414652824,,,,,,,,,,,,,No
B09,smpl,,,,Plepla,0.235576808452606,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,4.7115364074707,,,0.555506706237793,0.0710803344845772,19978,4,19974,0,0,0,0,,,,,,,,,14451.1630859375,,,2.51060555456096,14.2719220363511,,,,,,,,,,,,16372.0944824219,11049.4402390588,11050.5059421809,,,,,0.376297563314438,0.135274216532707,,,,,,,,,,,,,No
B10,smpl,,,,Plepla,0.175806909799576,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3.51613807678223,,,0.466004401445389,0.0417224653065205,20077,3,20074,0,0,0,0,,,,,,,,,14451.1630859375,,,1.78362756807686,14.8894662463884,,,,,,,,,,,,15422.7526041667,10271.9736509096,10272.7433045859,,,,,0.300997465848923,0.0913577228784561,,,,,,,,,,,,,No
B11,smpl,,,,Plepla,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.172580882906914,0,20425,0,20425,0,0,0,0,,,,,,,,,14451.1630859375,,,,13.8926820106836,,,,,,,,,,,,,10290.3470591723,10290.3470591723,,,,,0.0788564085960388,0,,,,,,,,,,,,,No
B12,smpl,,,,Plepla,0.118901461362839,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.37802934646606,,,0.380883812904358,0.0180128011852503,19790,2,19788,0,0,0,0,,,,,,,,,14451.1630859375,,,1.63378368098565,11.9296699367482,,,,,,,,,,,,17230.1948242188,10533.5027618439,10534.1795371913,,,,,0.228598743677139,0.0516017600893974,,,,,,,,,,,,,No
C01,STD10E2,,,,Plepla,47.6516418457031,,Manual,Droplets Analyzed Manually,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,953.032836914063,,,51.0468711853027,44.2661819458008,19121,759,18362,0,0,0,0,,,,,,,,,14451.1630859375,,,5.19810379239855,21.3154282673697,,,,,,,,,,,,18734.2181195446,9236.66396363116,9613.66535499868,,,,,49.3826751708984,45.9231491088867,,,,,,,,,,,,,No
C02,smpl,,,,Plepla,0.198242574930191,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3.96485137939453,,,0.947107911109924,0.00832551624625921,5935,1,5934,0,0,0,0,,,,,,,,,14451.1630859375,,,,4.25350588851026,,,,,,,,,,,,20498.85546875,8335.15994403609,8337.20942938145,,,,,0.493487685918808,0.0537204407155514,,,,,,,,,,,,,No
C03,smpl,,,,Plepla,0.560031473636627,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,11.200629234314,,,1.01472425460815,0.26703953742981,18911,9,18902,0,0,0,0,,,,,,,,,14451.1630859375,,,1.3820729640789,15.2984117999399,,,,,,,,,,,,18525.4290364583,10120.878602256,10124.8784411809,,,,,0.768929302692413,0.392927527427673,,,,,,,,,,,,,No
C04,smpl,,,,Plepla,0.633601129055023,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,12.672022819519,,,1.11625397205353,0.315427333116531,18573,10,18563,0,0,0,0,,,,,,,,,14451.1630859375,,,0.952503162173352,16.6292043930964,,,,,,,,,,,,19629.8075195312,9871.85839312409,9877.11222886759,,,,,0.856393098831177,0.453306913375854,,,,,,,,,,,,,No
C05,smpl,,,,Plepla,0.495382130146027,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,9.90764236450195,,,0.927711486816406,0.224258422851563,19003,8,18995,0,0,0,0,,,,,,,,,14451.1630859375,,,1.04212246966853,16.4947070461705,,,,,,,,,,,,20646.6462402344,9734.55361376966,9739.14745374291,,,,,0.692911982536316,0.339561969041824,,,,,,,,,,,,,No
C06,smpl,,,,Plepla,0.060231439769268,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,1.20462882518768,,,0.287693172693253,0.00252965837717056,19533,1,19532,0,0,0,0,,,,,,,,,14451.1630859375,,,,11.1115576986587,,,,,,,,,,,,21409.44140625,10568.9038646416,10569.458850437,,,,,0.149921774864197,0.0163224153220654,,,,,,,,,,,,,No
C07,smpl,,,,Plepla,0.361712694168091,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,7.23425388336182,,,0.73945951461792,0.141657561063766,19518,6,19512,0,0,0,0,,,,,,,,,14451.1630859375,,,1.29343061603297,15.3836317275868,,,,,,,,,,,,18453.0784505208,10054.6946791758,10057.2764141193,,,,,0.531756103038788,0.232508227229118,,,,,,,,,,,,,No
C08,smpl,,,,Plepla,0.193493157625198,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3.86986303329468,,,0.512890994548798,0.0459194928407669,18242,3,18239,0,0,0,0,,,,,,,,,14451.1630859375,,,1.398864503853,13.4900740027229,,,,,,,,,,,,15292.7180989583,10015.3957019578,10016.2635874523,,,,,0.331279695034027,0.100547961890697,,,,,,,,,,,,,No
C09,smpl,,,,Plepla,0.244182348251343,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,4.88364696502686,,,0.575802087783813,0.0736766904592514,19274,4,19270,0,0,0,0,,,,,,,,,14451.1630859375,,,1.688982389801,12.4752068105274,,,,,,,,,,,,17645.099609375,10358.2982696042,10359.8105247334,,,,,0.390044420957565,0.140215516090393,,,,,,,,,,,,,No
C10,smpl,,,,Plepla,0.287147164344788,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,5.74294328689575,,,0.624060094356537,0.100952953100204,20488,5,20483,0,0,0,0,,,,,,,,,14451.1630859375,,,1.43041660010698,15.6106371415286,,,,,,,,,,,,17506.9908203125,10290.488317389,10292.2494708698,,,,,0.437353014945984,0.176070317625999,,,,,,,,,,,,,No
C11,smpl,,,,Plepla,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.179909929633141,0,19593,0,19593,0,0,0,0,,,,,,,,,14451.1630859375,,,,14.4867735289949,,,,,,,,,,,,,9967.98449716377,9967.98449716377,,,,,0.082205094397068,0,,,,,,,,,,,,,No
C12,smpl,,,,Plepla,0.124106824398041,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.48213648796082,,,0.397560328245163,0.0188013426959515,18960,2,18958,0,0,0,0,,,,,,,,,14451.1630859375,,,3.62999250528037,11.762731546571,,,,,,,,,,,,15101.5219726563,10374.330766736,10374.8294155974,,,,,0.238606959581375,0.0538607500493526,,,,,,,,,,,,,No
