"","file","Well","Sample description 1","Sample description 2","Sample description 3","Sample description 4","Target","Conc(copies/µL)","Molecular Weight(pg/µL)","Status","Status Reason","Experiment","SampleType","TargetType","Supermix","DyeName(s)","Copies/20µLWell","TotalConfMax","TotalConfMin","PoissonConfMax","PoissonConfMin","Accepted Droplets","Positives","Negatives","Ch1+Ch2+","Ch1+Ch2-","Ch1-Ch2+","Ch1-Ch2-","Linkage","CNV","TotalCNVMax","TotalCNVMin","PoissonCNVMax","PoissonCNVMin","ReferenceCopies","UnknownCopies","Threshold1","Threshold2","Threshold3","ThresholdSigmaAbove","ThresholdSigmaBelow","ReferenceUsed","Ratio","TotalRatioMax","TotalRatioMin","PoissonRatioMax","PoissonRatioMin","Fractional Abundance","TotalFractionalAbundanceMax","TotalFractionalAbundanceMin","PoissonFractionalAbundanceMax","PoissonFractionalAbundanceMin","MeanAmplitudeOfPositives","MeanAmplitudeOfNegatives","MeanAmplitudeTotal","ExperimentComments","MergedWells","TotalConfidenceMax68","TotalConfidenceMin68","PoissonConfidenceMax68","PoissonConfidenceMin68","TotalCNVMax68","TotalCNVMin68","PoissonCNVMax68","PoissonCNVMin68","TotalRatioMax68","TotalRatioMin68","PoissonRatioMax68","PoissonRatioMin68","TotalFractionalAbundanceMax68","TotalFractionalAbundanceMin68","PoissonFractionalAbundanceMax68","PoissonFractionalAbundanceMin68","TiltCorrected","ddpcrNo","smpldscr01","smpldscr02","smpldscr03","smpldscr04","WellNumber","conc.copies.per.uL","column_label","WellName","WellType","Fprimer","Rprimer","Stnd_dil lvl","Templvol","watervol_pr_well","Fprimer_conc","Rprimer_conc","Probe_conc","Tube_No","flNm","WellNm02","unq_fltNmb","...1","Filt.Rnd","Filt.mbr.pore","Filt.Type","Biol.Rpl.nr","unkFilt.nr","Filtreret.volume..mL.","dato.for.filtrering","Tidspnkt.start.filt","Tidspnkt.slut.filt","Tidspnkt.Filt.indfrosset","Cartridge.nummer.I.manifold","Manifold.og.pumpe.nummer","Notat","ESXNR","subESXNr","ekstraktionsudbytte_vol_fra_filter_mL","ekstraktionsdato","konc_ng_per_uL","Note_til_ekstraktion","vol_ATL_buffer_uL","vol_proteinaseK_uL","vol_AL_buffer_uL","vol_96EtOH_uL","vol_AE_buffer_for_elutering_uL","fltvol.mL","flttim.end","flttim.sta","dt.f.filt","flttim.sta_hh","flttim.sta_mm","flttim.sta_hh_mm","flttim.end_hh","flttim.end_mm","flttim.end_hh_mm","fltm_end","fltm_sta","diff.time","extrvl_mL","extrconc_ngpuL","volATL_uL","volPK_uL","dt.f.extr","diff.dt.fil.extr","mlpermin","vlf.extrc","vly.rt","filt.smpltp","filt.psz","filt.mbr","extrconc_ngpuL_Pfltvol.L","covl","tmflt_end","tmflt_frz","tm.btw_fil_freez","filt.pszc","ddpcr_copies_uL","ddpcr_copies_uL_per_L","prv.type"
"1","swk_ddpcr0053_20241205_083723_806_measure_conc_on_filters_Neomel.csv","A01","STD10E4","STD",NA,NA,"Neomel","4355.890625",NA,"Manual","Droplets Analyzed Manually","DQ","PosCtrl","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","87117.8125",NA,NA,"4471.17919921875","4250.8984375","17436","17006","430","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"8870.7109375",NA,NA,"5.39808083466948","3.00529702420783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10741.2201668942","8184.62713253997","10678.170441913",NA,NA,NA,NA,"4413.29931640625","4301.15380859375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0053","STD10E4","voltempl_10uL","1E4","Neomel","A01",4355.890625,"1","std_10E4_Neomel_pcr274_05","standard","Neomel_cytb_F03","Neomel_cytb_R03","4","10","0","0.20000000000000001","1","0.5","1","setup_ddpcr0053_Neomel_dil1to1_20241203.xls","STD","STD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4355.890625,NA,NA
"2","swk_ddpcr0053_20241205_083723_806_measure_conc_on_filters_Neomel.csv","A02","SAFIPO_smpl","unknown",NA,NA,"Neomel","0.188683092594147",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","3.77366185188293",NA,NA,"0.50013929605484","0.0447780527174473","18707","3","18704","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"10280.1064453125",NA,NA,"3.3487788257649","10.8637461284518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11181.8502604167","8395.7746617274","8396.22145847707",NA,NA,NA,NA,"0.323043912649155","0.0980485454201698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0053","SAFIPO_smpl","voltempl_10uL",NA,"Neomel","A02",0.188683092594147,"1","1","unknown","Neomel_cytb_F03","Neomel_cytb_R03",NA,"10","0","0.20000000000000001","1","0.5","9","setup_ddpcr0053_Neomel_dil1to1_20241203.xls","001","001",1,"Rnd01","STX_0.22","CPS",1,"1",5000,"2024-jul-16",1101,1417,1437,NA,1,NA,35,1,0.7,"2024-aug-28",13.8,NA,720,80,400,400,200,5000,1417,1101,2024-07-16,11,"01","2024-07-16 11:01",14,"17","2024-07-16 14:17",2024-07-16 14:17:00,2024-07-16 11:01:00,196,0.7,13.8,720,80,2024-08-28,43,25.5102040816327,800,0.875,"smpl",0.22,"STX",2.76,2760,2024-07-16 14:17:00,2024-07-16 14:37:00,20,"0.22",0.188683092594147,0.0377366185188294,"akvarie"
"3","swk_ddpcr0053_20241205_083723_806_measure_conc_on_filters_Neomel.csv","A03","SAFIPO_smpl","unknown",NA,NA,"Neomel","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.27986067533493","0","12596","0","12596","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"10280.1064453125",NA,NA,NA,"14.3566897720892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7954.29570085338","7954.29570085338",NA,NA,NA,NA,"0.127872005105019","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0053","SAFIPO_smpl","voltempl_10uL",NA,"Neomel","A03",0,"1","121","unknown","Neomel_cytb_F03","Neomel_cytb_R03",NA,"10","0","0.20000000000000001","1","0.5","17","setup_ddpcr0053_Neomel_dil1to1_20241203.xls","121","121",9,"Rnd04","STX_0.45","CPS",1,"121",5000,"2024-jul-18",1136,1457,1514,NA,1,NA,35,9,0.7,"2024-aug-28",13.8,NA,720,80,400,400,200,5000,1457,1136,2024-07-18,11,"36","2024-07-18 11:36",14,"57","2024-07-18 14:57",2024-07-18 14:57:00,2024-07-18 11:36:00,201,0.7,13.8,720,80,2024-08-28,41,24.8756218905473,800,0.875,"smpl",0.45,"STX",2.76,2760,2024-07-18 14:57:00,2024-07-18 15:14:00,17,"0.45",0,0,"akvarie"
"4","swk_ddpcr0053_20241205_083723_806_measure_conc_on_filters_Neomel.csv","A04","SAFIPO_smpl","unknown",NA,NA,"Neomel","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.178814679384232","0","19713","0","19713","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"10280.1064453125",NA,NA,NA,"13.3225990576495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7906.32796756503","7906.32796756503",NA,NA,NA,NA,"0.0817046612501144","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0053","SAFIPO_smpl","voltempl_10uL",NA,"Neomel","A04",0,"1","161","unknown","Neomel_cytb_F03","Neomel_cytb_R03",NA,"10","0","0.20000000000000001","1","0.5","25","setup_ddpcr0053_Neomel_dil1to1_20241203.xls","161","161",17,"Rnd05","STX_0.22NK","CPS",1,"161",5000,"2024-jul-30",1055,1432,1453,NA,1,NA,35,17,0.6,"2024-aug-28",3.72,NA,720,80,400,400,200,5000,1432,1055,2024-07-30,10,"55","2024-07-30 10:55",14,"32","2024-07-30 14:32",2024-07-30 14:32:00,2024-07-30 10:55:00,217,0.6,3.72,720,80,2024-08-28,29,23.0414746543779,800,0.75,"NK",0.22,"STX",0.744,744,2024-07-30 14:32:00,2024-07-30 14:53:00,21,"0.22",0,0,"NK"
"5","swk_ddpcr0053_20241205_083723_806_measure_conc_on_filters_Neomel.csv","A05","SAFIPO_smpl","unknown",NA,NA,"Neomel","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.192286387085915","0","18332","0","18332","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"10280.1064453125",NA,NA,NA,"13.868722771548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7960.48913326509","7960.48913326509",NA,NA,NA,NA,"0.0878599360585213","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0053","SAFIPO_smpl","voltempl_10uL",NA,"Neomel","A05",0,"1","129","unknown","Neomel_cytb_F03","Neomel_cytb_R03",NA,"10","0","0.20000000000000001","1","0.5","33","setup_ddpcr0053_Neomel_dil1to1_20241203.xls","129","129",25,"Rnd04","PSE_0.45","DIS",1,"129",6500,"2024-jul-19",1020,1141,1150,1,2,NA,36,1,1.4,"2024-aug-29",15.4,NA,1440,160,800,800,200,6500,1141,1020,2024-07-19,10,"20","2024-07-19 10:20",11,"41","2024-07-19 11:41",2024-07-19 11:41:00,2024-07-19 10:20:00,81,1.4,15.4,1440,160,2024-08-29,41,80.2469135802469,1600,0.875,"smpl",0.45,"PSE",2.36923076923077,2369.23076923077,2024-07-19 11:41:00,2024-07-19 11:50:00,9,"0.45",0,0,"akvarie"
"6","swk_ddpcr0053_20241205_083723_806_measure_conc_on_filters_Neomel.csv","A06","SAFIPO_smpl","unknown",NA,NA,"Neomel","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.185564532876015","0","18996","0","18996","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"10280.1064453125",NA,NA,NA,"12.8991561362486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8008.25452138259","8008.25452138259",NA,NA,NA,NA,"0.0847887024283409","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0053","SAFIPO_smpl","voltempl_10uL",NA,"Neomel","A06",0,"1","137","unknown","Neomel_cytb_F03","Neomel_cytb_R03",NA,"10","0","0.20000000000000001","1","0.5","41","setup_ddpcr0053_Neomel_dil1to1_20241203.xls","137","137",33,"Rnd04","PSE_0.45","DIS",9,"137",4900,"2024-jul-19",1020,1452,1505,5,2,NA,36,9,1.5,"2024-aug-29",14.2,NA,1440,160,800,800,200,4900,1452,1020,2024-07-19,10,"20","2024-07-19 10:20",14,"52","2024-07-19 14:52",2024-07-19 14:52:00,2024-07-19 10:20:00,272,1.5,14.2,1440,160,2024-08-29,41,18.0147058823529,1600,0.9375,"smpl",0.45,"PSE",2.89795918367347,2897.95918367347,2024-07-19 14:52:00,2024-07-19 15:05:00,13,"0.45",0,0,"akvarie"
"7","swk_ddpcr0053_20241205_083723_806_measure_conc_on_filters_Neomel.csv","A07","SAFIPO_smpl","unknown",NA,NA,"Neomel","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.175415202975273","0","20095","0","20095","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"10280.1064453125",NA,NA,NA,"12.2992130315664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8139.36785673325","8139.36785673325",NA,NA,NA,NA,"0.0801514387130737","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0053","SAFIPO_smpl","voltempl_10uL",NA,"Neomel","A07",0,"1","168","unknown","Neomel_cytb_F03","Neomel_cytb_R03",NA,"10","0","0.20000000000000001","1","0.5","49","setup_ddpcr0053_Neomel_dil1to1_20241203.xls","168","168",41,"Rnd05","PLC_0.22NK","DIS",4,"168",5000,"2024-jul-30",1305,2030,2047,2,2,NA,36,17,1.5,"2024-aug-29",4.69,NA,1440,160,800,800,200,5000,2030,1305,2024-07-30,13,"05","2024-07-30 13:05",20,"30","2024-07-30 20:30",2024-07-30 20:30:00,2024-07-30 13:05:00,445,1.5,4.69,1440,160,2024-08-29,30,11.2359550561798,1600,0.9375,"NK",0.22,"PLC",0.938,938,2024-07-30 20:30:00,2024-07-30 20:47:00,17,"0.22",0,0,"NK"
"8","swk_ddpcr0053_20241205_083723_806_measure_conc_on_filters_Neomel.csv","A08","SAFIPO_smpl","unknown",NA,NA,"Neomel","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.177517831325531","0","19857","0","19857","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"10280.1064453125",NA,NA,NA,"14.3795255701047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8117.81116912192","8117.81116912192",NA,NA,NA,NA,"0.0811121389269829","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0053","SAFIPO_smpl","voltempl_10uL",NA,"Neomel","A08",0,"1","200","unknown","Neomel_cytb_F03","Neomel_cytb_R03",NA,"10","0","0.20000000000000001","1","0.5","57","setup_ddpcr0053_Neomel_dil1to1_20241203.xls","200","200",49,"Rnd05","PLC_3.00NK","DIS",4,"200",5000,"2024-jul-30",1755,1938,1945,8,3,NA,36,25,1.4,"2024-aug-29",0.675,NA,1440,160,800,800,200,5000,1938,1755,2024-07-30,17,"55","2024-07-30 17:55",19,"38","2024-07-30 19:38",2024-07-30 19:38:00,2024-07-30 17:55:00,103,1.4,0.675,1440,160,2024-08-29,30,48.5436893203884,1600,0.875,"NK",3,"PLC",0.135,135,2024-07-30 19:38:00,2024-07-30 19:45:00,7,"3",0,0,"NK"
"9","swk_ddpcr0053_20241205_083723_806_measure_conc_on_filters_Neomel.csv","A09","SAFIPO_smpl","unknown",NA,NA,"Neomel","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.186201721429825","0","18931","0","18931","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"10280.1064453125",NA,NA,NA,"15.1890342249876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7822.44634985585","7822.44634985585",NA,NA,NA,NA,"0.0850798338651657","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0053","SAFIPO_smpl","voltempl_10uL",NA,"Neomel","A09",0,"1","55","unknown","Neomel_cytb_F03","Neomel_cytb_R03",NA,"10","0","0.20000000000000001","1","0.5","65","setup_ddpcr0053_Neomel_dil1to1_20241203.xls","055","055",57,"Rnd02","PLC_0.80","DIS",7,"55",5500,"2024-jul-17",1048,1559,1614,4,2,NA,37,7,1.4,"2024-sep-04",12.6,NA,1440,160,800,800,200,5500,1559,1048,2024-07-17,10,"48","2024-07-17 10:48",15,"59","2024-07-17 15:59",2024-07-17 15:59:00,2024-07-17 10:48:00,311,1.4,12.6,1440,160,2024-09-04,49,17.6848874598071,1600,0.875,"smpl",0.8,"PLC",2.29090909090909,2290.90909090909,2024-07-17 15:59:00,2024-07-17 16:14:00,15,"0.8",0,0,"akvarie"
"10","swk_ddpcr0053_20241205_083723_806_measure_conc_on_filters_Neomel.csv","A10","SAFIPO_smpl","unknown",NA,NA,"Neomel","0",NA,"Manual","Droplets Analyzed Manually","DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.191899031400681","0","18369","0","18369","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"10280.1064453125",NA,NA,NA,"13.3433270186323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8040.23063488631","8040.23063488631",NA,NA,NA,NA,"0.0876829549670219","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0053","SAFIPO_smpl","voltempl_10uL",NA,"Neomel","A10",0,"1","63","unknown","Neomel_cytb_F03","Neomel_cytb_R03",NA,"10","0","0.20000000000000001","1","0.5","73","setup_ddpcr0053_Neomel_dil1to1_20241203.xls","063","063",65,"Rnd02","PLC_0.80","DIS",15,"63",5000,"2024-jul-17",1048,1701,1750,8,2,NA,37,15,1.4,"2024-sep-04",15.2,NA,1440,160,800,800,200,5000,1701,1048,2024-07-17,10,"48","2024-07-17 10:48",17,"01","2024-07-17 17:01",2024-07-17 17:01:00,2024-07-17 10:48:00,373,1.4,15.2,1440,160,2024-09-04,49,13.4048257372654,1600,0.875,"smpl",0.8,"PLC",3.04,3040,2024-07-17 17:01:00,2024-07-17 17:50:00,49,"0.8",0,0,"akvarie"
